조사일,조사지역명,조사지역코드,품목명,품목코드,규격,조사가격,전일조사가격
20130104,서울서부,1102,깻잎,253,200G,5000,5000
20130104,서울서부,1102,깻잎,253,200G,4000,4000
20130104,서울서부,1102,피망(청),255,100G,800,800
20130104,서울서부,1102,피망(청),255,100G,700,700
20130104,서울서부,1102,참깨,312,500G,11300,11300
20130104,서울서부,1102,참깨,312,500G,10300,10300
20130104,서울서부,1102,참깨,312,500G,3210,3210
20130104,서울서부,1102,돼지고기,514,100G,1440,1440
20130104,서울서부,1102,닭고기,515,1KG,3500,3500
20130104,서울서부,1102,계란,516,10개,1460,1460
20130104,서울서부,1102,우유,535,1L,2400,2400
20130104,서울서부,1102,고등어,611,1마리,2000,2000
20130104,서울서부,1102,명태,615,1마리,2000,2000
20130104,서울서부,1102,물오징어,619,1마리,2500,2500
20130104,서울서부,1102,물오징어,619,1마리,2000,2000
20130104,서울서부,1102,쇠고기,512,100G,1240,1240
20130104,서울서부,1102,열무,233,1.5KG,3000,3000
20130104,서울서부,1102,얼갈이배추,215,1.5KG,2000,2500
20130104,서울서부,1102,얼갈이배추,215,1.5KG,2500,3000
20130104,서울서부,1102,쇠고기,512,100G,1100,1100
20130104,서울서부,1102,쇠고기,512,100G,1300,1300
20130104,서울서부,1102,쇠고기,512,100G,2400,2400
20130104,서울서부,1102,쇠고기,512,100G,3500,3500
20130104,서울서부,1102,참깨,312,500G,12000,12000
20130104,서울서부,1102,참깨,312,500G,3500,3500
20130104,서울서부,1102,땅콩,314,100G,1500,1500
20130104,서울서부,1102,땅콩,314,100G,600,600
20130104,서울서부,1102,느타리버섯,315,100G,1000,1000
20130104,서울서부,1102,느타리버섯,315,100G,900,900
20130104,서울서부,1102,팽이버섯,316,100G,330,330
20130104,서울서부,1102,팽이버섯,316,100G,300,300
20130104,서울서부,1102,사과,411,10개,20000,20000
20130104,서울서부,1102,마늘,244,1KG,7000,7000
20130104,서울서부,1102,마늘,244,1KG,6000,6000
20130104,서울서부,1102,양파,245,1KG,1700,1700
20130104,서울서부,1102,양파,245,1KG,1600,1600
20130104,서울서부,1102,파,246,1KG,3200,2800
20130104,서울서부,1102,파,246,1KG,3000,2500
20130104,서울서부,1102,파,246,1KG,7000,6000
20130104,서울서부,1102,파,246,1KG,6000,5000
20130104,서울서부,1102,생강,247,1KG,6000,6000
20130104,서울서부,1102,토마토,225,1KG,4500,4500
20130104,서울서부,1102,무,231,1개,2000,2000
20130104,서울서부,1102,무,231,1개,1500,1500
20130104,서울서부,1102,당근,232,1KG,5500,5500
20130104,서울서부,1102,당근,232,1KG,5000,5000
20130104,서울서부,1102,건고추,241,600G,12000,12000
20130104,서울서부,1102,건고추,241,600G,11000,11000
20130104,서울서부,1102,건고추,241,600G,18000,18000
20130104,서울서부,1102,건고추,241,600G,17000,17000
20130104,서울서부,1102,쌀,111,20KG,46000,46000
20130104,서울서부,1102,찹쌀,112,1KG,4000,4000
20130104,서울서부,1102,콩,141,1KG,8000,8000
20130104,서울서부,1102,콩,141,1KG,7500,7500
20130104,서울서부,1102,팥(적두),142,1KG,13000,13000
20130104,서울서부,1102,팥(적두),142,1KG,12000,12000
20130104,서울서부,1102,녹두,143,1KG,17000,17000
20130104,서울서부,1102,녹두,143,1KG,15000,15000
20130104,서울서부,1102,고구마,151,1KG,5000,5000
20130104,서울서부,1102,고구마,151,1KG,4500,4500
20130104,서울서부,1102,감자,152,1KG,2500,2500
20130104,서울서부,1102,감자,152,1KG,2000,2000
20130104,서울서부,1102,배추,211,포기,4500,4500
20130104,서울서부,1102,배추,211,포기,4000,4000
20130104,서울서부,1102,배추,211,포기,4500,4500
20130104,서울서부,1102,배추,211,포기,4000,4000
20130104,서울서부,1102,양배추,212,포기,5500,5000
20130104,서울서부,1102,양배추,212,포기,5000,4500
20130104,서울서부,1102,시금치,213,1KG,5500,5000
20130104,서울서부,1102,시금치,213,1KG,5000,4500
20130104,서울서부,1102,상추,214,100G,1200,1000
20130104,서울서부,1102,상추,214,100G,1000,900
20130104,서울서부,1102,상추,214,100G,1000,800
20130104,서울서부,1102,상추,214,100G,800,700
20130104,서울서부,1102,수박,221,1개,18000,18000
20130104,서울서부,1102,수박,221,1개,15000,15000
20130104,서울서부,1102,오이,223,10개,7000,7000
20130104,서울서부,1102,오이,223,10개,6000,6000
20130104,서울서부,1102,오이,223,10개,10000,10000
20130104,서울서부,1102,오이,223,10개,9000,9000
20130104,서울서부,1102,호박,224,1개,2000,1700
20130104,서울서부,1102,호박,224,1개,1700,1500
20130104,서울서부,1102,호박,224,1개,2000,1700
20130104,서울서부,1102,호박,224,1개,1700,1500
20130104,서울서부,1102,토마토,225,1KG,5000,5000
20130104,서울서부,1102,풋고추,242,100G,1200,1200
20130104,서울서부,1102,풋고추,242,100G,1100,1000
20130104,서울서부,1102,풋고추,242,100G,1200,1200
20130104,서울서부,1102,풋고추,242,100G,1000,1000
20130104,서울서부,1102,풋고추,242,100G,1300,1200
20130104,서울서부,1102,풋고추,242,100G,1200,1000
20130104,서울서부,1102,붉은고추,243,100G,1200,1200
20130104,서울서부,1102,붉은고추,243,100G,1000,1000
20130104,서울서부,1102,생강,247,1KG,5500,5500
20130104,서울서부,1102,미나리,252,1KG,4000,4000
20130104,서울서부,1102,미나리,252,1KG,3500,3500
20130104,서울서부,1102,깻잎,253,200G,5000,4500
20130104,서울서부,1102,깻잎,253,200G,4500,4000
20130104,서울서부,1102,피망(청),255,100G,1000,1000
20130104,서울서부,1102,피망(청),255,100G,900,900
20130104,서울서부,1102,참깨,312,500G,14000,14000
20130104,서울서부,1102,사과,411,10개,15000,15000
20130104,서울서부,1102,배,412,10개,30000,30000
20130104,서울서부,1102,배,412,10개,25000,25000
20130104,서울서부,1102,포도,414,1KG,7500,0
20130104,서울서부,1102,감귤,415,10개,2000,2000
20130104,서울서부,1102,감귤,415,10개,1900,1900
20130104,서울서부,1102,단감,416,10개,10000,10000
20130104,서울서부,1102,고등어,611,1마리,2500,2500
20130104,서울서부,1102,고등어,611,1마리,1700,1700
20130104,서울서부,1102,명태,615,1마리,2000,1500
20130104,서울서부,1102,물오징어,619,1마리,2500,2500
20130104,서울서부,1102,물오징어,619,1마리,2000,2000
20130104,서울서부,1102,건멸치,638,100G,1700,1700
20130104,서울서부,1102,쇠고기,512,100G,3400,3400
20130104,서울서부,1102,쇠고기,512,100G,2400,2400
20130104,서울서부,1102,쇠고기,512,100G,5000,5000
20130104,서울서부,1102,단감,416,10개,8000,8000
20130104,서울서부,1102,바나나,418,100G,160,160
20130104,서울서부,1102,바나나,418,100G,150,150
20130104,서울서부,1102,방울토마토,422,1KG,9000,9000
20130104,서울서부,1102,방울토마토,422,1KG,8000,8000
20130104,서울서부,1102,돼지고기,514,100G,1600,1600
20130104,서울서부,1102,닭고기,515,1KG,4000,4000
20130104,서울서부,1102,계란,516,10개,1400,1400
20130104,서울서부,1102,우유,535,1L,2400,2400
20130104,서울서부,1102,쇠고기,512,100G,3300,3300
20130104,서울서부,1102,쇠고기,512,100G,1500,1500
20130104,서울서부,1102,쇠고기,512,100G,1100,1100
20130104,서울서부,1102,쇠고기,512,100G,1300,1300
20130104,서울서부,1102,쇠고기,512,100G,1700,1700
20130104,서울서부,1102,땅콩,314,75KG,680000,680000
20130104,서울서부,1102,참깨,312,60KG,370000,370000
20130104,서울서부,1102,참깨,312,60KG,1200000,1200000
20130104,서울서부,1102,쌀,111,20KG,44000,44000
20130104,서울서부,1102,쌀,111,20KG,43000,43000
20130104,서울서부,1102,찹쌀,112,40KG,105000,105000
20130104,서울서부,1102,찹쌀,112,40KG,100000,100000
20130104,서울서부,1102,콩,141,35KG,225000,225000
20130104,서울서부,1102,콩,141,35KG,215000,215000
20130104,서울서부,1102,콩,141,35KG,150000,150000
20130104,서울서부,1102,팥(적두),142,40KG,430000,440000
20130104,서울서부,1102,팥(적두),142,40KG,415000,415000
20130104,서울서부,1102,팥(적두),142,40KG,170000,170000
20130104,서울서부,1102,녹두,143,40KG,460000,460000
20130104,서울서부,1102,녹두,143,40KG,440000,440000
20130104,서울서부,1102,녹두,143,40KG,210000,200000
20130104,서울서부,1102,메밀,144,1KG,2000,2000
20130104,서울서부,1102,참깨,312,60KG,1150000,1150000
20130104,서울서부,1102,들깨,313,45KG,420000,420000
20130104,서울서부,1102,땅콩,314,75KG,700000,700000
20130104,서울서부,1102,들깨,313,45KG,170000,170000
20130104,서울서부,1102,들깨,313,45KG,400000,400000
20130104,서울,1104,열무,233,1.5KG,4770,4770
20130104,서울,1104,쇠고기,512,100G,7900,7900
20130104,서울,1104,물오징어,619,1마리,1600,1600
20130104,서울,1104,풋고추,242,100G,2150,2150
20130104,서울,1104,풋고추,242,100G,2000,2000
20130104,서울,1104,풋고추,242,100G,2300,2300
20130104,서울,1104,붉은고추,243,100G,2300,2300
20130104,서울,1104,마늘,244,1KG,6800,6800
20130104,서울,1104,양파,245,1KG,2530,2530
20130104,서울,1104,파,246,1KG,3720,3720
20130104,서울,1104,생강,247,1KG,13200,13200
20130104,서울,1104,미나리,252,1KG,12500,12500
20130104,서울,1104,쌀,111,20KG,46800,46800
20130104,서울,1104,찹쌀,112,1KG,6900,6900
20130104,서울,1104,콩,141,1KG,10600,10600
20130104,서울,1104,팥(적두),142,1KG,29600,29600
20130104,서울,1104,고구마,151,1KG,3000,3000
20130104,서울,1104,감자,152,1KG,6500,6500
20130104,서울,1104,배추,211,포기,3500,3500
20130104,서울,1104,양배추,212,포기,4900,4900
20130104,서울,1104,상추,214,100G,1460,1460
20130104,서울,1104,상추,214,100G,1200,1200
20130104,서울,1104,오이,223,10개,14000,14000
20130104,서울,1104,오이,223,10개,16000,16000
20130104,서울,1104,호박,224,1개,2500,2500
20130104,서울,1104,호박,224,1개,2100,2100
20130104,서울,1104,토마토,225,1KG,5660,5660
20130104,서울,1104,당근,232,1KG,8500,8500
20130104,서울,1104,깻잎,253,200G,5800,5800
20130104,서울,1104,피망(청),255,100G,2140,2140
20130104,서울,1104,땅콩,314,100G,2500,2500
20130104,서울,1104,팽이버섯,316,100G,350,350
20130104,서울,1104,사과,411,10개,19750,19750
20130104,서울,1104,배,412,10개,44000,44000
20130104,서울,1104,배,412,10개,32660,32660
20130104,서울,1104,포도,414,1KG,9200,9200
20130104,서울,1104,감귤,415,10개,2530,2530
20130104,서울,1104,단감,416,10개,12000,12000
20130104,서울,1104,바나나,418,100G,160,160
20130104,서울,1104,방울토마토,422,1KG,9000,9000
20130104,서울,1104,돼지고기,514,100G,1650,1650
20130104,서울,1104,닭고기,515,1KG,7520,7520
20130104,서울,1104,계란,516,10개,2030,2030
20130104,서울,1104,우유,535,1L,2300,2300
20130104,서울,1104,건멸치,638,100G,2700,2700
20130104,서울,1104,쇠고기,512,100G,3500,3500
20130104,서울,1104,얼갈이배추,215,1.5KG,3130,3130
20130104,서울,1104,쇠고기,512,100G,2200,2200
20130104,서울,1104,쇠고기,512,100G,2200,2200
20130104,서울,1104,열무,233,1.5KG,7190,7190
20130104,서울,1104,쇠고기,512,100G,7980,7980
20130104,서울,1104,물오징어,619,1마리,2480,2480
20130104,서울,1104,미나리,252,1KG,8380,8380
20130104,서울,1104,깻잎,253,200G,4000,4000
20130104,서울,1104,피망(청),255,100G,1000,1000
20130104,서울,1104,땅콩,314,100G,2800,2800
20130104,서울,1104,느타리버섯,315,100G,770,770
20130104,서울,1104,팽이버섯,316,100G,310,310
20130104,서울,1104,사과,411,10개,13000,13000
20130104,서울,1104,배,412,10개,39330,39330
20130104,서울,1104,감귤,415,10개,2000,2000
20130104,서울,1104,풋고추,242,100G,1490,1490
20130104,서울,1104,풋고추,242,100G,1650,1650
20130104,서울,1104,풋고추,242,100G,1490,1490
20130104,서울,1104,붉은고추,243,100G,1000,1000
20130104,서울,1104,마늘,244,1KG,6760,6760
20130104,서울,1104,양파,245,1KG,2000,2000
20130104,서울,1104,파,246,1KG,4700,4700
20130104,서울,1104,파,246,1KG,13630,13630
20130104,서울,1104,생강,247,1KG,9800,9800
20130104,서울,1104,시금치,213,1KG,9000,9000
20130104,서울,1104,상추,214,100G,1320,1320
20130104,서울,1104,상추,214,100G,1320,1320
20130104,서울,1104,오이,223,10개,7900,7900
20130104,서울,1104,오이,223,10개,12770,12770
20130104,서울,1104,호박,224,1개,1500,1500
20130104,서울,1104,호박,224,1개,1580,1580
20130104,서울,1104,토마토,225,1KG,6480,6480
20130104,서울,1104,당근,232,1KG,4580,4580
20130104,서울,1104,쌀,111,20KG,45800,45800
20130104,서울,1104,찹쌀,112,1KG,4590,4590
20130104,서울,1104,콩,141,1KG,13160,13160
20130104,서울,1104,팥(적두),142,1KG,27600,27600
20130104,서울,1104,고구마,151,1KG,4500,4500
20130104,서울,1104,배추,211,포기,2780,2780
20130104,서울,1104,양배추,212,포기,3500,3500
20130104,서울,1104,바나나,418,100G,280,280
20130104,서울,1104,방울토마토,422,1KG,9800,9800
20130104,서울,1104,돼지고기,514,100G,1480,1480
20130104,서울,1104,닭고기,515,1KG,8780,7580
20130104,서울,1104,계란,516,10개,2070,2070
20130104,서울,1104,우유,535,1L,2300,2300
20130104,서울,1104,고등어,611,1마리,2800,2800
20130104,서울,1104,물오징어,619,1마리,3280,3280
20130104,서울,1104,건멸치,638,100G,3000,3000
20130104,서울,1104,쇠고기,512,100G,3980,3980
20130104,서울,1104,얼갈이배추,215,1.5KG,3120,3120
20130104,서울,1104,쇠고기,512,100G,1580,1580
20130104,서울,1104,쇠고기,512,100G,1980,1980
20130104,서울,1104,얼갈이배추,215,1.5KG,3710,3710
20130104,서울,1104,건멸치,638,100G,2160,2160
20130104,서울,1104,물오징어,619,1마리,2980,2980
20130104,서울,1104,쌀,111,20KG,45800,45800
20130104,서울,1104,찹쌀,112,1KG,5800,5800
20130104,서울,1104,콩,141,1KG,13200,13200
20130104,서울,1104,팥(적두),142,1KG,27800,27800
20130104,서울,1104,고구마,151,1KG,4000,4000
20130104,서울,1104,배추,211,포기,2780,2780
20130104,서울,1104,상추,214,100G,1170,1100
20130104,서울,1104,상추,214,100G,970,970
20130104,서울,1104,오이,223,10개,9900,9900
20130104,서울,1104,배,412,10개,32000,32000
20130104,서울,1104,감귤,415,10개,2980,2980
20130104,서울,1104,단감,416,10개,7960,7000
20130104,서울,1104,바나나,418,100G,200,200
20130104,서울,1104,방울토마토,422,1KG,11970,11970
20130104,서울,1104,돼지고기,514,100G,1030,1530
20130104,서울,1104,닭고기,515,1KG,8150,5500
20130104,서울,1104,계란,516,10개,1530,1530
20130104,서울,1104,우유,535,1L,2300,2300
20130104,서울,1104,양파,245,1KG,2370,2370
20130104,서울,1104,파,246,1KG,3540,3540
20130104,서울,1104,파,246,1KG,11600,11600
20130104,서울,1104,생강,247,1KG,8730,8730
20130104,서울,1104,깻잎,253,200G,8250,8250
20130104,서울,1104,피망(청),255,100G,1640,1640
20130104,서울,1104,땅콩,314,100G,1960,1960
20130104,서울,1104,팽이버섯,316,100G,392,392
20130104,서울,1104,사과,411,10개,17600,17600
20130104,서울,1104,오이,223,10개,12400,12400
20130104,서울,1104,호박,224,1개,1980,2150
20130104,서울,1104,토마토,225,1KG,6650,6650
20130104,서울,1104,당근,232,1KG,5800,5800
20130104,서울,1104,풋고추,242,100G,1430,1430
20130104,서울,1104,풋고추,242,100G,1700,1700
20130104,서울,1104,풋고추,242,100G,1560,1560
20130104,서울,1104,붉은고추,243,100G,1700,1700
20130104,서울,1104,마늘,244,1KG,6800,6800
20130104,서울,1104,물오징어,619,1마리,2180,2180
20130104,서울,1104,쇠고기,512,100G,6800,6800
20130104,서울,1104,쇠고기,512,100G,1580,1450
20130104,서울,1104,쇠고기,512,100G,980,1980
20130104,서울,1104,쇠고기,512,100G,3500,3500
20130104,서울,1104,열무,233,1.5KG,6910,6910
20130104,서울,1104,건멸치,638,100G,1690,1690
20130104,서울,1104,우유,535,1L,2300,2300
20130104,서울,1104,당근,232,1KG,6100,6100
20130104,서울,1104,풋고추,242,100G,1830,1830
20130104,서울,1104,풋고추,242,100G,1900,1900
20130104,서울,1104,풋고추,242,100G,1780,1960
20130104,서울,1104,붉은고추,243,100G,1830,2120
20130104,서울,1104,마늘,244,1KG,8500,6800
20130104,서울,1104,양파,245,1KG,2090,2090
20130104,서울,1104,파,246,1KG,3530,3200
20130104,서울,1104,파,246,1KG,13000,13000
20130104,서울,1104,생강,247,1KG,6800,6800
20130104,서울,1104,미나리,252,1KG,6710,6800
20130104,서울,1104,깻잎,253,200G,4750,4750
20130104,서울,1104,피망(청),255,100G,1870,1870
20130104,서울,1104,땅콩,314,100G,2180,2180
20130104,서울,1104,느타리버섯,315,100G,1250,1250
20130104,서울,1104,팽이버섯,316,100G,400,400
20130104,서울,1104,사과,411,10개,18240,18240
20130104,서울,1104,배,412,10개,39000,35000
20130104,서울,1104,배,412,10개,21000,21000
20130104,서울,1104,감귤,415,10개,2160,2530
20130104,서울,1104,단감,416,10개,7800,7800
20130104,서울,1104,방울토마토,422,1KG,9450,9450
20130104,서울,1104,돼지고기,514,100G,1290,1290
20130104,서울,1104,닭고기,515,1KG,6320,6320
20130104,서울,1104,계란,516,10개,1290,1290
20130104,서울,1104,감자,152,1KG,4100,3200
20130104,서울,1104,배추,211,포기,3830,4060
20130104,서울,1104,양배추,212,포기,4950,4950
20130104,서울,1104,상추,214,100G,1120,1120
20130104,서울,1104,상추,214,100G,1120,1120
20130104,서울,1104,오이,223,10개,7500,7500
20130104,서울,1104,오이,223,10개,11200,11200
20130104,서울,1104,호박,224,1개,1880,1880
20130104,서울,1104,토마토,225,1KG,3980,3970
20130104,서울,1104,쌀,111,20KG,45800,45800
20130104,서울,1104,찹쌀,112,1KG,4590,4590
20130104,서울,1104,콩,141,1KG,9310,9310
20130104,서울,1104,팥(적두),142,1KG,18750,18750
20130104,서울,1104,고구마,151,1KG,4250,4250
20130104,서울,1104,물오징어,619,1마리,1870,1870
20130104,서울,1104,쇠고기,512,100G,6180,5980
20130104,서울,1104,얼갈이배추,215,1.5KG,3960,3960
